map_id	cell_id	row	col	plant_id	land_img_id	land_y_offset	plant_x_offset	plant_y_offset	water_img_id	sea_area	
20	45	8	6	0	26	1	0	72	1	1	
21	2	15	7	143	29	23	-19	64	1	1	
21	3	15	7	143	24	22	26	51	1	1	
21	8	15	7	0	29	22	0	76	1	1	
21	9	15	7	0	29	23	0	76	1	1	
21	10	15	7	0	26	23	0	76	1	1	
21	15	15	7	0	29	23	0	76	1	1	
21	16	15	7	0	29	23	0	76	1	1	
21	17	15	7	0	25	23	0	76	1	1	
21	18	15	7	0	25	22	0	76	1	1	
21	21	15	7	150	27	99	2	41	1	1	
21	22	15	7	0	29	24	0	76	1	1	
21	23	15	7	145	27	41	3	88	1	1	
21	24	15	7	145	28	44	0	76	1	1	
21	25	15	7	0	25	23	0	76	1	1	
21	26	15	7	149	29	97	8	43	1	1	
21	28	15	7	151	29	100	-2	38	1	1	
21	29	15	7	0	29	25	0	76	1	1	
21	30	15	7	145	28	42	0	76	1	1	
21	31	15	7	145	27	45	0	76	1	1	
21	32	15	7	0	25	24	0	76	1	1	
21	33	15	7	150	25	99	-7	42	1	1	
21	35	15	7	143	25	26	-28	64	1	1	
21	36	15	7	0	25	27	-82	120	1	1	
21	37	15	7	0	26	27	0	76	1	1	
21	38	15	7	0	29	26	0	76	1	1	
21	39	15	7	0	25	26	0	76	1	1	
21	40	15	7	109	25	27	10	90	1	1	
21	42	15	7	147	29	3	-17	35	1	1	
21	43	15	7	0	29	27	0	76	1	1	
21	44	15	7	0	29	27	0	76	1	1	
21	45	15	7	0	26	29	0	76	1	1	
21	46	15	7	0	29	29	0	76	1	1	
21	47	15	7	147	9	-3	-2	30	1	1	
21	48	15	7	147	9	2	-1	34	1	1	
21	50	15	7	0	29	27	0	76	1	1	
21	51	15	7	0	29	28	1	49	1	1	
21	52	15	7	145	25	29	0	76	1	1	
21	53	15	7	0	26	30	0	76	1	1	
21	54	15	7	139	9	-3	12	61	1	1	
21	55	15	7	147	9	0	-8	50	1	1	
21	57	15	7	0	25	27	0	76	1	1	
21	58	15	7	0	25	28	0	76	1	1	
21	59	15	7	0	25	29	0	76	1	1	
21	60	15	7	0	25	31	0	76	1	1	
21	61	15	7	0	26	34	-11	176	1	1	
21	65	15	7	0	25	29	0	76	1	1	
21	66	15	7	0	25	31	0	76	1	1	
21	67	15	7	0	25	33	1	49	1	1	
21	68	15	7	0	29	32	49	27	1	1	
21	71	15	7	146	29	63	0	80	1	1	
21	72	15	7	0	25	31	0	76	1	1	
21	73	15	7	0	26	33	0	76	1	1	
21	74	15	7	0	26	34	0	76	1	1	
21	75	15	7	139	9	-3	-2	72	1	1	
21	76	15	7	147	9	-1	-7	31	1	1	
21	78	15	7	143	26	45	-38	40	1	1	
21	79	15	7	0	25	33	0	76	1	1	
21	80	15	7	0	25	33	0	76	1	1	
21	81	15	7	0	25	35	0	76	1	1	
21	82	15	7	143	25	39	23	48	1	1	
21	83	15	7	147	9	0	-2	34	1	1	
21	85	15	7	143	25	32	-36	37	1	1	
21	86	15	7	0	25	35	0	76	1	1	
21	87	15	7	0	25	35	0	76	1	1	
21	88	15	7	0	25	36	0	76	1	1	
21	89	15	7	143	25	37	30	51	1	1	
21	92	15	7	147	29	11	-16	37	1	1	
21	93	15	7	0	26	38	0	76	1	1	
21	94	15	7	145	25	39	0	76	1	1	
21	95	15	7	0	29	25	0	76	1	1	
21	96	15	7	0	29	26	0	76	1	1	
21	99	15	7	147	29	12	-14	35	1	1	
21	100	15	7	0	26	40	0	76	1	1	
21	101	15	7	0	26	42	0	76	1	1	
21	102	15	7	0	29	17	0	76	1	1	
21	103	15	7	0	29	19	0	76	1	1	
22	1	11	10	116	27	106	-2	62	1	1	
22	2	11	10	146	29	54	0	76	1	1	
22	3	11	10	108	29	52	-1	72	1	1	
22	4	11	10	0	27	136	0	76	1	1	
22	5	11	10	0	27	137	0	76	1	1	
22	6	11	10	110	26	53	-11	84	1	1	
22	7	11	10	146	26	53	0	76	1	1	
22	8	11	10	118	27	107	0	72	1	1	
22	10	11	10	143	29	116	-12	46	1	1	
22	11	11	10	0	25	37	0	76	1	1	
22	12	11	10	0	24	52	0	76	1	1	
22	13	11	10	0	24	51	0	76	1	1	
22	14	11	10	0	25	69	22	80	1	1	
22	15	11	10	0	25	70	-11	86	1	1	
22	16	11	10	0	24	52	0	76	1	1	
22	17	11	10	0	24	53	0	76	1	1	
22	18	11	10	0	25	36	0	76	1	1	
22	19	11	10	143	26	103	-5	37	1	1	
22	20	11	10	147	28	96	-4	39	1	1	
22	21	11	10	0	26	18	0	76	1	1	
22	22	11	10	0	26	31	0	76	1	1	
22	23	11	10	0	26	29	0	76	1	1	
22	24	11	10	0	26	59	0	76	1	1	
22	25	11	10	0	26	61	0	76	1	1	
22	26	11	10	0	26	24	0	76	1	1	
22	27	11	10	0	26	23	0	76	1	1	
22	28	11	10	0	26	22	0	76	1	1	
22	29	11	10	147	27	90	-3	39	1	1	
22	30	11	10	146	29	78	1	54	1	1	
22	31	11	10	0	24	29	0	76	1	1	
22	32	11	10	0	24	28	0	76	1	1	
22	33	11	10	0	24	41	0	76	1	1	
22	34	11	10	145	24	51	0	76	1	1	
22	35	11	10	145	24	50	0	76	1	1	
22	36	11	10	0	24	21	0	76	1	1	
22	37	11	10	151	24	91	0	44	1	1	
22	38	11	10	110	24	20	-10	81	1	1	
22	39	11	10	137	26	73	0	72	1	1	
22	40	11	10	147	28	61	-5	29	1	1	
22	41	11	10	0	25	23	0	76	1	1	
22	42	11	10	150	25	89	-1	43	1	1	
22	43	11	10	110	25	37	-3	73	1	1	
22	44	11	10	0	27	43	0	76	1	1	
22	45	11	10	0	27	42	0	76	1	1	
22	46	11	10	0	25	21	0	76	1	1	
22	47	11	10	0	25	25	0	76	1	1	
22	48	11	10	0	25	20	0	76	1	1	
22	49	11	10	147	27	59	3	33	1	1	
22	50	11	10	143	29	47	-22	49	1	1	
22	51	11	10	0	26	28	0	76	1	1	
22	52	11	10	0	26	24	0	76	1	1	
22	53	11	10	0	26	32	0	76	1	1	
22	54	11	10	0	28	34	0	76	1	1	
22	55	11	10	0	28	34	0	76	1	1	
22	56	11	10	0	26	23	0	76	1	1	
22	57	11	10	0	29	32	0	76	1	1	
22	58	11	10	117	26	84	2	50	1	1	
22	59	11	10	116	26	43	1	72	1	1	
22	60	11	10	0	28	29	0	76	1	1	
22	61	11	10	151	27	100	-4	41	1	1	
22	62	11	10	0	24	30	0	76	1	1	
22	63	11	10	0	24	36	0	76	1	1	
22	64	11	10	0	24	25	0	76	1	1	
22	65	11	10	0	24	25	0	76	1	1	
22	66	11	10	149	28	65	2	37	1	1	
22	67	11	10	0	24	36	0	76	1	1	
22	68	11	10	0	24	25	0	76	1	1	
22	69	11	10	143	27	29	4	37	1	1	
22	70	11	10	0	29	15	0	76	1	1	
22	71	11	10	0	25	21	0	76	1	1	
22	72	11	10	0	25	18	0	76	1	1	
22	73	11	10	118	29	54	4	49	1	1	
22	74	11	10	0	29	37	0	76	1	1	
22	75	11	10	0	29	36	0	76	1	1	
22	76	11	10	0	25	40	0	76	1	1	
22	77	11	10	0	25	32	0	76	1	1	
22	78	11	10	0	25	27	0	76	1	1	
22	79	11	10	0	26	13	0	76	1	1	
22	81	11	10	149	28	89	0	43	1	1	
22	82	11	10	0	26	9	0	76	1	1	
22	83	11	10	0	26	32	0	76	1	1	
22	84	11	10	146	26	29	0	76	1	1	
22	85	11	10	145	26	29	0	76	1	1	
22	86	11	10	0	26	25	0	76	1	1	
22	87	11	10	0	26	15	0	76	1	1	
22	88	11	10	150	28	91	3	44	1	1	
22	92	11	10	147	9	-1	-7	37	1	1	
22	93	11	10	0	26	9	0	76	1	1	
22	94	11	10	0	29	9	0	76	1	1	
22	95	11	10	0	26	9	0	76	1	1	
22	96	11	10	0	29	9	0	76	1	1	
22	97	11	10	147	9	-1	2	39	1	1	
22	103	11	10	0	9	0	0	76	1	1	
22	104	11	10	139	9	1	-1	52	1	1	
22	105	11	10	0	9	1	0	76	1	1	
22	106	11	10	0	9	1	0	76	1	1	
23	0	7	6	143	25	41	-24	59	1	1	
23	1	7	6	0	29	41	0	76	1	1	
23	2	7	6	0	29	39	0	76	1	1	
23	3	7	6	149	28	99	0	39	1	1	
23	4	7	6	110	13	19	-5	93	1	1	
23	5	7	6	147	16	2	-6	32	1	1	
23	6	7	6	150	26	58	-3	41	1	1	
23	7	7	6	146	26	55	0	76	1	1	
23	8	7	6	0	29	34	0	76	1	1	
23	9	7	6	0	25	32	0	76	1	1	
23	10	7	6	146	13	14	0	81	1	1	
23	11	7	6	0	15	1	0	76	1	1	
23	12	7	6	145	29	57	6	86	1	1	
23	13	7	6	0	26	55	0	76	1	1	
23	14	7	6	0	25	29	0	76	1	1	
23	15	7	6	0	24	25	-1	50	1	1	
23	16	7	6	0	10	3	0	76	1	1	
23	18	7	6	0	29	72	0	76	1	1	
23	19	7	6	146	26	53	0	76	1	1	
23	20	7	6	0	24	29	0	76	1	1	
23	21	7	6	0	9	14	0	76	1	1	
23	22	7	6	0	9	1	0	76	1	1	
23	24	7	6	145	29	55	0	80	1	1	
23	25	7	6	0	26	52	0	76	1	1	
23	26	7	6	0	26	27	0	76	1	1	
23	27	7	6	0	24	17	0	42	1	1	
23	28	7	6	145	9	-1	0	76	1	1	
23	30	7	6	150	26	53	-2	46	1	1	
23	31	7	6	146	26	54	0	81	1	1	
23	32	7	6	0	25	29	0	76	1	1	
23	33	7	6	0	24	27	0	76	1	1	
23	34	7	6	146	12	11	2	78	1	1	
23	35	7	6	0	16	1	0	76	1	1	
23	36	7	6	143	29	36	-29	41	1	1	
23	37	7	6	0	29	36	0	76	1	1	
23	38	7	6	0	29	32	0	76	1	1	
23	39	7	6	151	28	80	0	43	1	1	
23	40	7	6	110	12	6	-7	82	1	1	
23	41	7	6	147	42	0	-9	31	1	1	
101	4	10	11	122	30	66	3	62	2	2	
101	5	10	11	126	33	62	23	74	2	2	
101	6	10	11	129	33	28	-3	68	2	2	
101	7	10	11	124	33	26	12	71	2	2	
101	8	10	11	125	33	26	12	70	2	2	
101	14	10	11	124	32	62	11	64	2	2	
101	15	10	11	0	33	64	0	76	2	2	
101	16	10	11	0	30	63	0	76	2	2	
101	17	10	11	0	31	45	0	76	2	2	
101	18	10	11	0	33	47	0	76	2	2	
101	19	10	11	0	31	43	0	76	2	2	
101	20	10	11	126	33	41	25	73	2	2	
101	25	10	11	125	33	74	10	54	2	2	
101	26	10	11	0	30	61	0	76	2	2	
101	27	10	11	0	30	62	0	76	2	2	
101	28	10	11	0	31	43	0	76	2	2	
101	29	10	11	0	31	46	0	76	2	2	
101	30	10	11	0	31	41	0	76	2	2	
101	31	10	11	126	33	37	21	70	2	2	
101	35	10	11	123	32	72	0	72	2	2	
101	36	10	11	124	33	73	8	59	2	2	
101	37	10	11	0	30	59	0	76	2	2	
101	38	10	11	0	30	63	0	76	2	2	
101	39	10	11	125	34	61	10	62	2	2	
101	40	10	11	0	31	44	0	76	2	2	
101	41	10	11	0	31	40	0	76	2	2	
101	42	10	11	123	33	36	0	72	2	2	
101	46	10	11	125	31	71	10	64	2	2	
101	47	10	11	123	32	57	0	72	2	2	
101	48	10	11	0	30	58	0	76	2	2	
101	49	10	11	0	30	62	0	76	2	2	
101	50	10	11	124	33	61	14	64	2	2	
101	51	10	11	0	31	43	0	76	2	2	
101	52	10	11	0	33	41	0	76	2	2	
101	53	10	11	124	33	40	7	68	2	2	
101	55	10	11	129	35	83	0	72	2	2	
101	56	10	11	0	35	80	0	76	2	2	
101	57	10	11	0	35	70	0	76	2	2	
101	58	10	11	0	34	56	0	76	2	2	
101	59	10	11	0	31	56	0	76	2	2	
101	60	10	11	0	30	59	0	76	2	2	
101	61	10	11	125	34	58	9	63	2	2	
101	62	10	11	0	31	41	0	76	2	2	
101	63	10	11	0	31	41	0	76	2	2	
101	64	10	11	125	33	39	13	65	2	2	
101	66	10	11	0	35	83	0	76	2	2	
101	67	10	11	0	35	81	0	76	2	2	
101	68	10	11	0	35	71	0	76	2	2	
101	69	10	11	0	31	55	0	76	2	2	
101	70	10	11	0	33	58	0	76	2	2	
101	71	10	11	0	33	58	0	76	2	2	
101	72	10	11	123	34	58	0	72	2	2	
101	73	10	11	122	35	41	-1	61	2	2	
101	74	10	11	0	35	40	0	76	2	2	
101	75	10	11	122	35	41	12	65	2	2	
101	78	10	11	0	35	82	0	76	2	2	
101	79	10	11	0	35	72	0	76	2	2	
101	80	10	11	0	33	54	0	76	2	2	
101	81	10	11	0	33	58	0	76	2	2	
101	82	10	11	123	32	56	5	68	2	2	
101	83	10	11	125	32	57	14	60	2	2	
101	84	10	11	0	35	41	0	76	2	2	
101	85	10	11	0	35	59	25	72	2	2	
101	86	10	11	0	35	43	0	76	2	2	
101	87	10	11	129	36	-1	0	72	2	2	
101	89	10	11	0	35	82	0	76	2	2	
101	90	10	11	0	35	72	0	76	2	2	
101	91	10	11	0	34	56	0	76	2	2	
101	92	10	11	125	34	57	7	59	2	2	
101	95	10	11	122	35	45	8	61	2	2	
101	96	10	11	0	35	43	0	76	2	2	
101	97	10	11	122	35	43	6	60	2	2	
101	102	10	11	123	34	32	6	64	2	2	
101	103	10	11	124	32	55	13	64	2	2	
102	0	12	10	129	30	47	0	72	2	2	
102	1	12	10	129	32	14	0	72	2	2	
102	2	12	10	0	35	14	21	79	2	2	
102	3	12	10	128	34	9	0	72	2	2	
102	6	12	10	126	31	57	24	77	2	2	
102	8	12	10	125	31	14	2	77	2	2	
102	10	12	10	124	30	41	-4	50	2	2	
102	11	12	10	0	35	24	0	76	2	2	
102	12	12	10	0	35	23	3	65	2	2	
102	13	12	10	0	35	24	0	76	2	2	
102	15	12	10	129	31	96	0	72	2	2	
102	16	12	10	129	31	60	0	72	2	2	
102	17	12	10	129	31	17	0	72	2	2	
102	19	12	10	120	31	6	17	71	2	2	
102	20	12	10	123	30	37	-11	77	2	2	
102	21	12	10	0	34	2	0	76	2	2	
102	22	12	10	0	31	13	0	76	2	2	
102	23	12	10	123	31	18	44	79	2	2	
102	24	12	10	125	32	11	2	81	2	2	
102	28	12	10	115	31	21	15	72	2	2	
102	29	12	10	122	31	-1	7	71	2	2	
102	30	12	10	125	30	36	5	91	2	2	
102	31	12	10	0	31	-1	0	76	2	2	
102	32	12	10	0	33	11	11	65	2	2	
102	33	12	10	0	31	21	0	76	2	2	
102	34	12	10	0	30	15	0	76	2	2	
102	35	12	10	0	31	20	0	76	2	2	
102	36	12	10	123	31	30	23	65	2	2	
102	37	12	10	124	31	9	-6	83	2	2	
102	41	12	10	0	31	1	0	76	2	2	
102	42	12	10	0	34	13	0	76	2	2	
102	43	12	10	0	31	27	0	76	2	2	
102	44	12	10	0	30	22	0	76	2	2	
102	45	12	10	0	31	15	0	76	2	2	
102	46	12	10	0	31	24	0	76	2	2	
102	47	12	10	0	33	15	0	76	2	2	
102	48	12	10	128	32	18	5	39	2	2	
102	49	12	10	120	31	41	0	72	2	2	
102	50	12	10	129	30	51	0	72	2	2	
102	51	12	10	129	30	9	2	68	2	2	
102	53	12	10	123	31	7	-19	72	2	2	
102	54	12	10	0	34	23	8	61	2	2	
102	55	12	10	0	34	19	0	76	2	2	
102	56	12	10	0	34	21	0	72	2	2	
102	57	12	10	0	32	17	0	76	2	2	
102	58	12	10	123	34	18	8	48	2	2	
102	60	12	10	127	30	9	0	72	2	2	
102	62	12	10	126	30	11	18	75	2	2	
102	64	12	10	123	32	9	35	61	2	2	
102	65	12	10	124	31	9	-3	70	2	2	
102	66	12	10	125	33	15	-49	73	2	2	
102	67	12	10	0	31	18	0	76	2	2	
102	68	12	10	125	30	20	31	69	2	2	
102	70	12	10	123	30	7	6	49	2	2	
102	71	12	10	124	30	4	-25	52	2	2	
102	73	12	10	122	35	26	0	72	2	2	
102	74	12	10	0	35	28	0	76	2	2	
102	75	12	10	122	35	30	0	72	2	2	
102	76	12	10	0	31	17	0	76	2	2	
102	77	12	10	0	30	22	0	76	2	2	
102	78	12	10	124	31	23	46	95	2	2	
102	81	12	10	120	30	24	29	72	2	2	
102	83	12	10	123	35	26	0	72	2	2	
102	84	12	10	0	35	51	0	76	2	2	
102	85	12	10	0	35	29	0	76	2	2	
102	86	12	10	0	33	25	0	76	2	2	
102	87	12	10	0	31	30	0	72	2	2	
102	88	12	10	129	32	-9	-5	62	2	2	
102	90	12	10	126	30	9	18	72	2	2	
102	91	12	10	125	30	15	24	57	2	2	
102	93	12	10	122	35	26	0	72	2	2	
102	94	12	10	0	35	30	0	76	2	2	
102	95	12	10	122	35	29	0	72	2	2	
102	96	12	10	0	32	19	0	76	2	2	
102	97	12	10	125	34	4	10	49	2	2	
102	98	12	10	123	30	14	-25	50	2	2	
102	100	12	10	122	30	3	4	68	2	2	
102	101	12	10	128	30	9	0	72	2	2	
102	104	12	10	127	31	-11	0	72	2	2	
103	0	10	11	127	36	81	0	72	2	2	
103	1	10	11	125	31	49	0	72	2	2	
103	2	10	11	127	33	105	1	37	2	2	
103	3	10	11	124	31	48	0	72	2	2	
103	4	10	11	127	36	62	0	72	2	2	
103	11	10	11	127	31	38	-3	70	2	2	
103	12	10	11	122	34	38	9	66	2	2	
103	13	10	11	127	31	45	6	72	2	2	
103	14	10	11	125	34	49	0	72	2	2	
103	15	10	11	127	31	22	0	72	2	2	
103	22	10	11	115	31	34	9	72	2	2	
103	23	10	11	126	32	36	19	74	2	2	
103	24	10	11	125	31	21	7	69	2	2	
103	25	10	11	120	32	32	22	72	2	2	
103	26	10	11	124	31	9	13	69	2	2	
103	28	10	11	125	30	49	0	72	2	2	
103	29	10	11	126	35	35	19	80	2	2	
103	30	10	11	122	35	33	15	68	2	2	
103	31	10	11	126	35	33	25	80	2	2	
103	32	10	11	129	36	0	0	67	2	2	
103	33	10	11	123	36	18	0	72	2	2	
103	34	10	11	125	31	37	-3	72	2	2	
103	35	10	11	123	33	36	7	72	2	2	
103	36	10	11	124	31	40	-3	72	2	2	
103	37	10	11	125	36	18	3	72	2	2	
103	39	10	11	120	31	47	0	72	2	2	
103	40	10	11	0	35	32	0	76	2	2	
103	41	10	11	0	35	48	0	76	2	2	
103	42	10	11	0	35	33	0	76	2	2	
103	43	10	11	129	36	-1	0	66	2	2	
103	50	10	11	125	32	51	1	72	2	2	
103	51	10	11	0	35	31	0	76	2	2	
103	52	10	11	0	35	32	0	76	2	2	
103	53	10	11	0	35	31	0	76	2	2	
103	54	10	11	129	36	1	2	63	2	2	
103	55	10	11	127	36	24	0	72	2	2	
103	56	10	11	127	36	23	0	72	2	2	
103	57	10	11	127	36	27	0	72	2	2	
103	58	10	11	125	31	23	0	72	2	2	
103	59	10	11	126	32	25	19	74	2	2	
103	60	10	11	123	32	30	0	72	2	2	
103	61	10	11	124	32	40	0	72	2	2	
103	62	10	11	0	31	24	0	76	2	2	
103	63	10	11	0	32	24	0	76	2	2	
103	64	10	11	127	32	18	0	72	2	2	
103	66	10	11	0	35	18	0	76	2	2	
103	67	10	11	0	35	19	0	76	2	2	
103	68	10	11	0	35	22	0	76	2	2	
103	69	10	11	0	32	32	0	76	2	2	
103	70	10	11	0	31	29	0	76	2	2	
103	71	10	11	0	30	26	0	76	2	2	
103	72	10	11	0	31	30	0	76	2	2	
103	73	10	11	0	32	33	0	76	2	2	
103	74	10	11	0	31	28	0	76	2	2	
103	75	10	11	120	30	14	38	58	2	2	
103	77	10	11	0	35	22	0	76	2	2	
103	78	10	11	0	35	20	0	76	2	2	
103	79	10	11	0	35	28	0	76	2	2	
103	80	10	11	0	33	25	0	76	2	2	
103	81	10	11	125	30	29	0	72	2	2	
103	82	10	11	0	31	22	0	76	2	2	
103	83	10	11	124	30	33	0	72	2	2	
103	84	10	11	0	33	33	0	76	2	2	
103	85	10	11	0	30	29	0	76	2	2	
103	86	10	11	125	31	18	19	63	2	2	
103	88	10	11	0	35	20	0	76	2	2	
103	89	10	11	0	35	22	0	76	2	2	
103	90	10	11	0	35	35	0	76	2	2	
103	91	10	11	0	34	32	0	76	2	2	
103	92	10	11	0	31	22	0	76	2	2	
103	93	10	11	0	30	27	0	76	2	2	
103	94	10	11	0	31	28	0	76	2	2	
103	95	10	11	0	34	26	0	76	2	2	
103	96	10	11	0	31	30	0	76	2	2	
103	97	10	11	123	30	25	0	72	2	2	
103	99	10	11	124	36	9	0	72	2	2	
103	100	10	11	126	36	9	14	79	2	2	
103	101	10	11	124	36	9	0	72	2	2	
103	102	10	11	122	31	20	0	72	2	2	
103	103	10	11	125	34	24	0	72	2	2	
103	104	10	11	123	34	21	0	72	2	2	
103	105	10	11	122	34	25	0	72	2	2	
103	106	10	11	123	31	21	0	72	2	2	
103	107	10	11	125	34	19	0	72	2	2	
104	6	10	11	122	31	24	7	63	2	2	
104	9	10	11	127	33	9	0	72	2	2	
104	10	10	11	128	32	9	0	72	2	2	
104	16	10	11	127	32	25	0	72	2	2	
104	17	10	11	125	33	19	6	65	2	2	
104	18	10	11	124	32	20	0	72	2	2	
104	20	10	11	129	34	9	0	72	2	2	
104	21	10	11	122	30	9	0	72	2	2	
104	26	10	11	0	33	23	0	76	2	2	
104	27	10	11	0	33	17	0	76	2	2	
104	28	10	11	0	31	21	0	76	2	2	
104	29	10	11	0	30	17	0	76	2	2	
104	30	10	11	0	32	19	0	76	2	2	
104	36	10	11	0	31	13	0	76	2	2	
104	37	10	11	0	32	15	0	76	2	2	
104	38	10	11	0	31	19	0	76	2	2	
104	39	10	11	0	33	20	0	76	2	2	
104	40	10	11	0	33	19	0	76	2	2	
104	41	10	11	0	34	21	0	76	2	2	
104	42	10	11	122	31	9	9	61	2	2	
104	44	10	11	129	36	62	0	72	2	2	
104	45	10	11	129	35	22	0	72	2	2	
104	46	10	11	0	35	24	0	76	2	2	
104	47	10	11	0	32	15	0	76	2	2	
104	48	10	11	0	30	10	0	76	2	2	
104	49	10	11	128	36	9	2	54	2	2	
104	50	10	11	125	36	9	0	72	2	2	
104	51	10	11	124	36	9	0	72	2	2	
104	52	10	11	0	35	30	0	76	2	2	
104	53	10	11	0	35	32	0	76	2	2	
104	54	10	11	0	35	30	0	76	2	2	
104	55	10	11	129	36	64	0	72	2	2	
104	56	10	11	129	35	25	0	72	2	2	
104	57	10	11	0	35	19	0	76	2	2	
104	58	10	11	0	34	10	0	76	2	2	
104	59	10	11	0	30	14	0	76	2	2	
104	60	10	11	128	36	9	3	58	2	2	
104	61	10	11	123	36	9	0	72	2	2	
104	62	10	11	125	36	9	0	72	2	2	
104	63	10	11	0	35	33	0	76	2	2	
104	64	10	11	0	35	32	0	76	2	2	
104	65	10	11	0	35	31	0	76	2	2	
104	69	10	11	0	31	21	0	76	2	2	
104	70	10	11	0	30	5	0	76	2	2	
104	71	10	11	0	31	19	0	76	2	2	
104	72	10	11	0	32	24	0	76	2	2	
104	73	10	11	0	32	22	0	76	2	2	
104	74	10	11	0	33	29	0	76	2	2	
104	75	10	11	122	31	9	7	59	2	2	
104	81	10	11	0	34	21	0	76	2	2	
104	82	10	11	0	33	26	0	76	2	2	
104	83	10	11	0	31	14	0	76	2	2	
104	84	10	11	0	33	22	0	76	2	2	
104	85	10	11	0	34	22	0	76	2	2	
104	93	10	11	125	34	15	5	72	2	2	
104	94	10	11	125	30	9	0	72	2	2	
104	95	10	11	126	34	23	19	70	2	2	
104	97	10	11	129	32	9	1	71	2	2	
104	98	10	11	127	30	9	-1	72	2	2	
104	105	10	11	123	31	19	0	72	2	2	
104	108	10	11	122	33	9	6	61	2	2	
104	109	10	11	128	34	8	3	61	2	2	
105	2	11	10	122	36	9	0	72	2	2	
105	3	11	10	129	34	9	0	72	2	2	
105	4	11	10	123	30	10	17	72	2	2	
105	5	11	10	125	33	9	0	72	2	2	
105	6	11	10	124	32	9	0	72	2	2	
105	7	11	10	120	36	7	51	84	2	2	
105	12	11	10	0	33	22	0	76	2	2	
105	13	11	10	0	32	14	0	76	2	2	
105	14	11	10	0	32	9	0	76	2	2	
105	15	11	10	0	34	9	0	76	2	2	
105	16	11	10	0	33	9	0	76	2	2	
105	17	11	10	0	32	9	0	76	2	2	
105	21	11	10	125	30	24	10	62	2	2	
105	22	11	10	0	34	23	0	76	2	2	
105	23	11	10	0	31	26	0	76	2	2	
105	24	11	10	0	31	13	16	70	2	2	
105	25	11	10	0	33	14	4	59	2	2	
105	26	11	10	0	30	9	0	76	2	2	
105	27	11	10	0	34	9	0	76	2	2	
105	28	11	10	0	31	9	0	76	2	2	
105	31	11	10	123	32	22	0	72	2	2	
105	32	11	10	0	33	20	0	76	2	2	
105	33	11	10	0	32	23	0	76	2	2	
105	34	11	10	127	36	-9	0	72	2	2	
105	35	11	10	126	36	-4	18	78	2	2	
105	36	11	10	125	33	9	0	72	2	2	
105	37	11	10	0	32	9	0	76	2	2	
105	38	11	10	0	33	10	0	76	2	2	
105	41	11	10	125	33	19	0	72	2	2	
105	42	11	10	0	34	20	0	76	2	2	
105	43	11	10	0	32	18	0	76	2	2	
105	46	11	10	123	32	9	0	72	2	2	
105	47	11	10	0	30	9	0	76	2	2	
105	48	11	10	0	34	9	0	76	2	2	
105	51	11	10	124	32	25	7	65	2	2	
105	52	11	10	0	34	20	0	76	2	2	
105	53	11	10	0	33	23	0	76	2	2	
105	56	11	10	124	31	9	0	72	2	2	
105	57	11	10	0	34	9	0	76	2	2	
105	58	11	10	0	32	9	0	76	2	2	
105	61	11	10	0	33	22	0	76	2	2	
105	62	11	10	0	31	24	0	76	2	2	
105	63	11	10	0	30	22	0	72	2	2	
105	66	11	10	122	34	9	0	72	2	2	
105	67	11	10	0	33	9	0	76	2	2	
105	68	11	10	0	32	9	0	76	2	2	
105	70	11	10	127	36	64	0	72	2	2	
105	71	11	10	0	34	24	0	72	2	2	
105	72	11	10	0	34	27	0	76	2	2	
105	77	11	10	0	35	33	0	76	2	2	
105	78	11	10	0	35	35	0	76	2	2	
105	79	11	10	122	35	35	19	72	2	2	
105	80	11	10	0	35	55	0	76	2	2	
105	81	11	10	0	35	24	0	76	2	2	
105	82	11	10	0	35	25	0	76	2	2	
105	87	11	10	0	35	33	0	76	2	2	
105	88	11	10	0	35	20	0	76	2	2	
105	89	11	10	0	35	32	0	72	2	2	
105	90	11	10	0	35	44	0	76	2	2	
105	91	11	10	0	35	27	0	76	2	2	
105	92	11	10	0	35	25	0	76	2	2	
105	94	11	10	129	32	16	0	72	2	2	
105	95	11	10	127	30	28	0	72	2	2	
105	97	11	10	120	35	32	-32	59	2	2	
105	98	11	10	0	35	29	0	76	2	2	
105	99	11	10	120	35	31	30	42	2	2	
105	100	11	10	0	35	31	0	76	2	2	
105	101	11	10	0	35	30	0	76	2	2	
105	102	11	10	0	35	28	0	76	2	2	
105	104	11	10	122	33	9	10	66	2	2	
105	105	11	10	128	34	14	9	62	2	2	
105	107	11	10	127	36	-5	0	72	2	2	
105	108	11	10	127	36	-10	0	72	2	2	
105	109	11	10	127	36	2	1	59	2	2	
106	0	11	10	127	36	94	-1	63	2	2	
106	1	11	10	0	35	25	0	76	2	2	
106	2	11	10	120	35	26	35	61	2	2	
106	3	11	10	122	35	25	0	72	2	2	
106	4	11	10	120	31	9	-19	87	2	2	
106	5	11	10	0	33	9	0	76	2	2	
106	6	11	10	0	36	9	0	76	2	2	
106	7	11	10	0	32	9	0	76	2	2	
106	10	11	10	127	36	51	0	72	2	2	
106	11	11	10	0	35	19	0	76	2	2	
106	12	11	10	0	35	17	0	76	2	2	
106	13	11	10	0	35	26	0	76	2	2	
106	14	11	10	0	33	9	0	76	2	2	
106	15	11	10	0	32	9	0	76	2	2	
106	16	11	10	0	33	9	0	76	2	2	
106	17	11	10	0	33	9	0	76	2	2	
106	18	11	10	0	32	9	0	76	2	2	
