id	skill_lv	name	desc	is_show	sea_soul	icon	heroid	skill_range	skill_type	fly_type	is_fly_rotate	skill_pos	fire_time	prepare_skill_anim_time	skill_name	skill_anim_time	hit_time	skill_anim_loop	hit_name	hit_range	hp_add	damage_ratio	defense_ratio	effect_array	skill_effect_id	trigger_ratio	value	duration	skill_effect_id	trigger_ratio	value	duration	""	""	""	""	
70016	6	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 22% máu mỗi giây, kéo dài 5 giây."	1	110	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	7	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 24% máu mỗi giây, kéo dài 5 giây."	1	115	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	8	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 26% máu mỗi giây, kéo dài 5 giây."	1	120	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	9	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 28% máu mỗi giây, kéo dài 5 giây."	1	125	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	10	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 30% máu mỗi giây, kéo dài 5 giây."	1	0	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	0	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bùng nổ tăng sát thương."	1	25	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	1	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 200%, kéo dài 5 giây."	1	40	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	20000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	2	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 220%, kéo dài 5 giây."	1	60	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	22000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	3	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 240%, kéo dài 5 giây."	1	85	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	24000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	4	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 260%, kéo dài 6 giây."	1	100	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	26000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	5	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 280%, kéo dài 6 giây."	1	105	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	28000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	6	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 300%, kéo dài 6 giây."	1	110	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	30000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	7	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 320%, kéo dài 7 giây."	1	115	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	32000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	8	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 340%, kéo dài 7 giây."	1	120	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	34000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	9	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 360%, kéo dài 7 giây."	1	125	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	36000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70017	10	"Bao Tẩu Nguyên Soái"	"Toàn thân bùng cháy đỏ rực cuồng phong, trong thời gian bạo tẩu, tấn công tăng 380%, kéo dài 8 giây."	1	0	70017	45001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	38000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	0	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi cú va chạm gây sát thương khổng lồ và làm choáng kẻ địch."	1	25	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	1	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 85% sát thương và làm kẻ địch choáng 4 giây."	1	40	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	8500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	2	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 90% sát thương và làm kẻ địch choáng 4 giây."	1	60	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	9000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	3	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 95% sát thương và làm kẻ địch choáng 4 giây."	1	85	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	9500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	4	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 100% sát thương và làm kẻ địch choáng 4 giây."	1	100	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	10000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	5	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 105% sát thương và làm kẻ địch choáng 4 giây."	1	105	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	10500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	6	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 110% sát thương và làm kẻ địch choáng 4 giây."	1	110	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	11000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	7	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 115% sát thương và làm kẻ địch choáng 4 giây."	1	115	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	11500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	8	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 120% sát thương và làm kẻ địch choáng 4 giây."	1	120	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	12000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	9	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 125% sát thương và làm kẻ địch choáng 4 giây."	1	125	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	12500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70018	10	"Nhân Mã Xung Trạm"	"Liên tiếp 2 lần đẩy lùi và xung kích tấn công, mỗi lần gây 130% sát thương và làm kẻ địch choáng 4 giây."	1	0	70018	46001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	13000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	0	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần."	1	25	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	1	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 65% sát thương."	1	40	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	6500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	2	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 72% sát thương."	1	60	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	7200	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	3	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 78% sát thương."	1	85	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	7800	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	4	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 85% sát thương."	1	100	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	8500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	5	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 91% sát thương."	1	105	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	9100	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	6	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 98% sát thương."	1	110	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	9800	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	7	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 104% sát thương."	1	115	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	10400	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	8	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 101% sát thương."	1	120	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	11000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	9	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 117% sát thương."	1	125	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	11700	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70019	10	"Hỏa Long Hào Thiên"	"Trụ lửa rồng bùng lên từ mặt đất, thiêu đốt kẻ địch và gây sát thương 3 lần, mỗi lần gây 124% sát thương."	1	0	70019	44001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	12400	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75101	1	"Hỏa Hải Đại Pháo"	"Dùng hai tay ném một thùng gỗ khổng lồ về phía kẻ địch tạo một biển lửa trên mặt đất xung quanh kẻ địch, gây 162% sát thương cho toàn bộ địch."	0	0	75001	70001	0	2	1	0	5	6000	12300	fly_11x2	10000	10000	1	hit_10	0	""	16200	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75101	2	"Liệt Hỏa Thiêu Đốt"	"Kỹ năng trúng địch sẽ gây hiệu ứng thiêu cháy 10%, kéo dài trong 4 giây."	0	0	75001	70001	0	2	1	0	5	6000	12300	fly_12x2	10000	10000	1	hit_10	0	""	16200	0	1|4|3	7	10000	1000	40000	0	0	0	0	""	""	""	""	
75101	3	"Cuồng Nộ Chiến Thần"	"Toàn bộ đồng đội nhận hiệu ứng cuồng nộ, tăng 25% sát thương tấn công trong giao tranh."	0	0	75001	70001	0	2	1	0	5	6000	12300	fly_13x2	10000	10000	1	hit_10	0	""	16200	0	1|4|3	7	10000	1000	40000	0	0	0	0	""	""	""	""	
75101	4	"Hỏa Thượng Kiêu Du"	"Phạm vi tấn công được mở rộng ra khu vực ô vuông xung quanh 2 vòng."	0	0	75001	70001	0	2	1	0	6	6000	12300	fly_14x2	10000	10000	1	hit_10	0	""	16200	0	1|4|3	7	10000	1000	40000	0	0	0	0	""	""	""	""	
75102	3	"Cuồng Nộ Chiến Thần"	"Toàn bộ đồng đội nhận hiệu ứng cuồng nộ, tăng 25% sát thương tấn công trong giao tranh."	0	0	75001	70001	0	3	1	0	3	""	""	""	""	""	1	""	0	""	3000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75102	4	"Cuồng Nộ Chiến Thần"	"Toàn bộ đồng đội nhận hiệu ứng cuồng nộ, tăng 25% sát thương tấn công trong giao tranh."	0	0	75001	70001	0	3	1	0	3	""	""	""	""	""	1	""	0	""	3000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75201	1	"Lá Chắn Cấp 1"	"Sử dụng sức mạnh của đại dương bao phủ lâu đài bằng một lớp lá chắn bảo vệ, tăng thêm 1000 HP."	0	0	75201	72101	0	3	0	0	4	0	0	passive_skill_2	0	0	1	""	0	1000	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75201	2	"Lá Chắn Cấp 2"	"Lượng HP của lá chắn +1500."	0	0	75202	72102	0	3	0	0	4	0	0	passive_skill_3	0	0	1	""	0	1500	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75201	3	"Lá Chắn Cấp 3"	"Lượng HP của lá chắn +2000."	0	0	75203	72103	0	3	0	0	4	0	0	passive_skill_4	0	0	1	""	0	2000	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75201	4	"Lá Chắn Cấp 4"	"Lượng HP của lá chắn +2500."	0	0	75204	72104	0	3	0	0	4	0	0	passive_skill_5	0	0	1	""	0	2500	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75301	1	"Pháo Thủ Vệ Cấp 1"	"Tăng cường tấn công 121%."	0	0	75301	71101	0	3	0	0	0	0	0	""	0	0	0	hit_12	0	""	12100	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75301	2	"Pháo Thủ Vệ Cấp 2"	"Tăng cường tấn công 143%."	0	0	75301	71101	0	3	0	0	0	0	0	""	0	0	0	hit_12	0	""	14300	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75301	3	"Pháo Thủ Vệ Cấp 3"	"Tăng cường tấn công 165%."	0	0	75301	71101	0	3	0	0	0	0	0	""	0	0	0	hit_12	0	""	16500	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75301	4	"Pháo Thủ Vệ Cấp 4"	"Tăng cường tấn công 198%."	0	0	75301	71101	0	3	0	0	0	0	0	""	0	0	0	hit_12	0	""	19800	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75401	1	"Pháo Băng Cấp 1"	"Làm giảm 40% tốc độ tấn công và di chuyển của kẻ địch, kéo dài 2 giây"	0	0	75401	71121	0	2	0	0	0	0	0	""	0	0	0	""	""	""	0	0	2|4|3	2	10000	-4000	20000	8	10000	4000	20000	""	""	""	""	
75401	2	"Pháo Băng Cấp 2"	"Làm giảm 50% tốc độ tấn công và di chuyển của kẻ địch, kéo dài 2 giây"	0	0	75401	71121	0	2	0	0	0	0	0	""	0	0	0	""	""	""	0	0	2|4|3	2	10000	-5000	20000	8	10000	5000	20000	""	""	""	""	
75401	3	"Pháo Băng Cấp 3"	"Làm giảm 60% tốc độ tấn công và di chuyển của kẻ địch, kéo dài 2 giây"	0	0	75401	71121	0	2	0	0	0	0	0	""	0	0	0	""	""	""	0	0	2|4|3	2	10000	-6000	20000	8	10000	6000	20000	""	""	""	""	
75401	4	"Pháo Băng Cấp 4"	"Làm giảm 70% tốc độ tấn công và di chuyển của kẻ địch, kéo dài 2 giây"	0	0	75401	71121	0	2	0	0	0	0	0	""	0	0	0	""	""	""	0	0	2|4|3	2	10000	-7000	20000	8	10000	7000	20000	""	""	""	""	
75501	1	"Tăng Phòng Thủ Cấp 1"	""	0	0	75501	72101	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75501	2	"Tăng Phòng Thủ Cấp 2"	""	0	0	75501	72101	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75501	3	"Tăng Phòng Thủ Cấp 3"	""	0	0	75501	72101	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75501	4	"Tăng Phòng Thủ Cấp 4"	""	0	0	75501	72101	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75601	1	"Tăng Tấn Công Cấp 1"	""	0	0	75601	72121	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75601	2	"Tăng Tấn Công Cấp 2"	""	0	0	75601	72121	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75601	3	"Tăng Tấn Công Cấp 3"	""	0	0	75601	72121	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75601	4	"Tăng Tấn Công Cấp 4"	""	0	0	75601	72121	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75701	1	"Ngư Nữ Cấp 1"	""	0	0	75701	70011	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75701	2	"Ngư Nữ Cấp 2"	""	0	0	75701	70012	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75701	3	"Ngư Nữ Cấp 3"	""	0	0	75701	70013	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75701	4	"Ngư Nữ Cấp 4"	""	0	0	75701	70014	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75801	1	"Hống Long Cấp 1"	""	0	0	75801	70021	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75801	2	"Hống Long Cấp 2"	""	0	0	75801	70022	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75801	3	"Hống Long Cấp 3"	""	0	0	75801	70023	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
75801	4	"Hống Long Cấp 4"	""	0	0	75801	70024	""	""	0	0	0	0	0	""	0	0	0	""	""	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
