map_key	cell_id	enter	item_type	item_id	is_obstruct	skill_lv	star_lv	
9_7	108	0	3	36004	0	5	4	
9_7	109	0	3	36004	0	5	4	
9_7	110	0	3	41003	0	5	4	
9_7	111	0	0	0	0	0	0	
9_7	112	0	0	0	0	0	0	
9_7	113	0	0	0	0	0	0	
9_7	114	0	0	0	0	0	0	
9_7	115	0	0	0	0	0	0	
9_7	116	0	0	0	0	0	0	
9_7	117	0	1	16004	0	0	0	
9_7	118	0	0	0	1	0	0	
9_7	121	1	0	0	0	0	0	
9_7	122	0	0	0	1	0	0	
9_7	123	0	0	0	0	0	0	
9_7	124	0	0	0	0	0	0	
9_7	125	0	0	0	0	0	0	
9_7	126	0	3	70002	0	5	4	
9_7	127	0	1	16005	0	0	0	
9_7	128	0	3	38003	0	5	4	
9_7	129	0	1	18008	0	0	0	
9_7	130	0	0	0	0	0	0	
9_7	131	0	3	37003	0	5	4	
9_7	132	0	0	0	0	0	0	
9_7	133	0	0	0	0	0	0	
9_7	134	0	0	0	0	0	0	
9_7	135	0	0	0	0	0	0	
9_7	136	0	0	0	0	0	0	
9_7	137	0	2	53103	0	0	0	
9_7	138	1	0	0	0	0	0	
9_7	141	1	0	0	0	0	0	
9_7	142	0	1	17003	0	0	0	
9_7	143	0	0	0	0	0	0	
9_7	144	0	0	0	0	0	0	
9_7	145	0	3	37003	0	5	4	
9_7	146	0	2	54002	0	0	0	
9_7	147	0	0	0	0	0	0	
9_7	148	0	0	0	0	0	0	
9_7	149	0	2	52007	0	0	0	
9_7	150	0	0	0	0	0	0	
9_7	151	0	0	0	1	0	0	
9_7	154	0	0	0	0	0	0	
9_7	155	0	0	0	0	0	0	
9_7	156	0	0	0	0	0	0	
9_7	157	1	0	0	0	0	0	
9_7	158	1	0	0	0	0	0	
9_7	161	0	0	0	1	0	0	
9_7	162	0	0	0	0	0	0	
9_7	163	0	0	0	0	0	0	
9_7	164	0	0	0	0	0	0	
9_7	165	0	0	0	1	0	0	
9_7	166	0	0	0	0	0	0	
9_7	167	0	0	0	0	0	0	
9_7	168	0	0	0	0	0	0	
9_7	169	0	3	38003	0	5	4	
9_7	170	0	0	0	0	0	0	
9_7	171	0	0	0	0	0	0	
9_7	174	0	1	17003	0	0	0	
9_7	175	0	0	0	0	0	0	
9_7	176	0	0	0	1	0	0	
9_7	181	1	0	0	0	0	0	
9_7	182	0	0	0	0	0	0	
9_7	183	0	1	16004	0	0	0	
9_7	184	0	0	0	0	0	0	
9_7	185	0	0	0	1	0	0	
9_7	187	0	3	41003	0	5	4	
9_7	188	0	0	0	0	0	0	
9_7	189	0	0	0	0	0	0	
9_7	190	0	0	0	0	0	0	
9_7	191	0	2	59005	0	0	0	
9_7	194	1	0	0	0	0	0	
9_7	195	1	0	0	0	0	0	
9_7	202	1	0	0	0	0	0	
9_7	203	1	0	0	0	0	0	
9_7	207	0	0	0	0	0	0	
9_7	208	0	0	0	0	0	0	
9_7	209	0	0	0	0	0	0	
9_7	210	0	0	0	0	0	0	
9_7	214	1	0	0	0	0	0	
9_7	215	1	0	0	0	0	0	
9_7	222	0	0	0	1	0	0	
9_7	223	1	0	0	0	0	0	
9_7	225	1	0	0	0	0	0	
9_7	226	0	0	0	0	0	0	
9_7	227	0	0	0	0	0	0	
9_7	228	0	2	53201	0	0	0	
9_7	229	0	0	0	0	0	0	
9_7	230	0	0	0	0	0	0	
9_7	231	0	0	0	1	0	0	
9_7	245	1	0	0	0	0	0	
9_7	246	0	0	0	0	0	0	
9_7	247	0	0	0	0	0	0	
9_7	248	0	0	0	1	0	0	
9_7	249	0	0	0	0	0	0	
9_7	250	0	1	16003	0	0	0	
9_7	251	0	0	0	0	0	0	
9_7	252	1	0	0	0	0	0	
9_7	265	1	0	0	0	0	0	
9_7	266	0	0	0	0	0	0	
9_7	267	0	0	0	0	0	0	
9_7	268	0	0	0	0	0	0	
9_7	269	0	0	0	0	0	0	
9_7	270	0	0	0	0	0	0	
9_7	271	0	0	0	0	0	0	
9_7	272	1	0	0	0	0	0	
9_7	287	1	0	0	0	0	0	
9_7	288	0	1	17003	0	0	0	
9_7	289	0	0	0	0	0	0	
9_7	290	0	0	0	0	0	0	
9_7	291	0	0	0	0	0	0	
9_7	292	1	0	0	0	0	0	
9_7	307	1	0	0	0	0	0	
9_7	308	0	0	0	1	0	0	
9_7	309	0	0	0	0	0	0	
9_7	310	0	0	0	0	0	0	
9_7	311	1	0	0	0	0	0	
9_7	329	1	0	0	0	0	0	
9_7	330	1	0	0	0	0	0	
9_7	331	1	0	0	0	0	0	
9_8	10	1	0	0	0	0	0	
9_8	11	1	0	0	0	0	0	
9_8	12	0	0	0	0	0	0	
9_8	30	1	0	0	0	0	0	
9_8	31	0	0	0	0	0	0	
9_8	32	0	0	0	0	0	0	
9_8	33	1	0	0	0	0	0	
9_8	34	0	0	0	0	0	0	
9_8	50	0	0	0	0	0	0	
9_8	51	0	0	0	0	0	0	
9_8	52	0	0	0	0	0	0	
9_8	53	0	0	0	0	0	0	
9_8	54	0	0	0	0	0	0	
9_8	55	1	0	0	0	0	0	
9_8	63	0	0	0	1	0	0	
9_8	64	0	0	0	1	0	0	
9_8	65	1	0	0	0	0	0	
9_8	66	1	0	0	0	0	0	
9_8	67	1	0	0	0	0	0	
9_8	68	1	0	0	0	0	0	
9_8	69	1	0	0	0	0	0	
9_8	70	0	0	0	0	0	0	
9_8	71	0	0	0	0	0	0	
9_8	72	0	0	0	0	0	0	
9_8	73	0	3	36004	0	5	4	
9_8	74	0	3	36004	0	5	4	
9_8	75	0	3	36004	0	5	4	
9_8	82	0	0	0	1	0	0	
9_8	83	0	0	0	1	0	0	
9_8	84	0	0	0	1	0	0	
9_8	85	0	0	0	0	0	0	
9_8	86	0	0	0	0	0	0	
9_8	87	0	0	0	0	0	0	
9_8	88	0	0	0	0	0	0	
9_8	89	0	0	0	1	0	0	
9_8	90	0	2	54002	0	0	0	
9_8	91	0	0	0	0	0	0	
9_8	92	0	0	0	0	0	0	
9_8	93	0	3	36004	0	5	4	
9_8	95	0	3	36003	0	5	4	
9_8	96	0	0	0	0	0	0	
9_8	97	0	0	0	0	0	0	
9_8	98	0	0	0	0	0	0	
9_8	102	0	2	52007	0	0	0	
9_8	103	0	0	0	0	0	0	
9_8	104	0	0	0	0	0	0	
9_8	105	0	0	0	0	0	0	
9_8	106	0	1	18007	0	0	0	
9_8	107	0	3	40003	0	5	4	
9_8	108	0	3	40003	0	5	4	
9_8	109	0	0	0	0	0	0	
9_8	110	0	0	0	0	0	0	
9_8	111	0	0	0	0	0	0	
9_8	112	0	0	0	0	0	0	
9_8	113	0	3	36004	0	5	4	
9_8	114	0	3	36003	0	5	4	
9_8	115	0	1	17002	0	0	0	
9_8	116	0	3	70002	0	5	4	
9_8	117	0	0	0	0	0	0	
9_8	118	0	0	0	1	0	0	
9_8	121	1	0	0	0	0	0	
9_8	122	0	0	0	1	0	0	
9_8	123	0	0	0	0	0	0	
9_8	124	0	3	38003	0	5	4	
9_8	125	0	0	0	0	0	0	
9_8	126	0	0	0	0	0	0	
9_8	127	0	1	16006	0	0	0	
9_8	128	0	0	0	0	0	0	
9_8	129	0	3	38003	0	5	4	
9_8	130	0	0	0	0	0	0	
9_8	131	0	2	56004	0	0	0	
9_8	132	1	0	0	0	0	0	
9_8	133	0	3	36004	0	5	4	
9_8	134	0	3	36003	0	5	4	
9_8	135	0	1	16005	0	0	0	
9_8	136	0	2	51008	0	0	0	
9_8	137	0	0	0	0	0	0	
9_8	138	0	0	0	0	0	0	
9_8	141	1	0	0	0	0	0	
9_8	142	0	0	0	0	0	0	
9_8	143	0	0	0	0	0	0	
9_8	144	0	0	0	0	0	0	
9_8	145	0	0	0	0	0	0	
9_8	146	0	0	0	0	0	0	
9_8	147	0	3	41003	0	5	4	
9_8	148	0	1	17005	0	0	0	
9_8	149	0	0	0	0	0	0	
9_8	150	0	0	0	0	0	0	
9_8	151	0	0	0	1	0	0	
9_8	154	0	3	71103	0	5	4	
9_8	155	0	3	72102	0	5	4	
9_8	156	0	0	0	0	0	0	
9_8	157	0	0	0	0	0	0	
9_8	158	0	0	0	0	0	0	
9_8	161	0	0	0	1	0	0	
9_8	162	0	0	0	0	0	0	
9_8	163	0	0	0	0	0	0	
9_8	164	0	0	0	0	0	0	
9_8	165	0	0	0	1	0	0	
9_8	166	0	3	41003	0	5	4	
9_8	167	0	0	0	0	0	0	
9_8	168	0	0	0	0	0	0	
9_8	169	0	0	0	0	0	0	
9_8	170	0	0	0	0	0	0	
9_8	171	0	0	0	0	0	0	
9_8	174	0	0	0	0	0	0	
9_8	175	0	0	0	0	0	0	
9_8	176	0	0	0	1	0	0	
9_8	181	1	0	0	0	0	0	
9_8	182	0	0	0	0	0	0	
9_8	183	0	0	0	0	0	0	
9_8	184	0	0	0	0	0	0	
9_8	185	0	0	0	1	0	0	
9_8	187	0	0	0	0	0	0	
9_8	188	0	0	0	0	0	0	
9_8	189	0	0	0	0	0	0	
9_8	190	0	0	0	0	0	0	
9_8	191	0	2	59005	0	0	0	
9_8	194	0	0	0	0	0	0	
9_8	195	0	0	0	0	0	0	
9_8	202	1	0	0	0	0	0	
9_8	203	0	0	0	0	0	0	
9_8	207	1	0	0	0	0	0	
9_8	208	0	0	0	0	0	0	
9_8	209	0	0	0	0	0	0	
9_8	210	0	0	0	0	0	0	
9_8	214	0	2	53004	0	0	0	
9_8	215	0	0	0	0	0	0	
9_8	222	0	0	0	1	0	0	
9_8	223	1	0	0	0	0	0	
9_8	225	0	2	53201	0	0	0	
9_8	226	1	0	0	0	0	0	
9_8	227	0	0	0	0	0	0	
9_8	228	0	0	0	0	0	0	
9_8	229	0	0	0	0	0	0	
9_8	230	0	0	0	0	0	0	
9_8	231	0	0	0	1	0	0	
9_8	245	1	0	0	0	0	0	
9_8	246	0	0	0	0	0	0	
9_8	247	0	0	0	0	0	0	
9_8	248	0	0	0	1	0	0	
9_8	249	0	0	0	0	0	0	
9_8	250	0	0	0	0	0	0	
9_8	251	0	0	0	0	0	0	
9_8	252	0	2	53103	0	0	0	
9_8	265	0	0	0	0	0	0	
9_8	266	1	0	0	0	0	0	
9_8	267	0	0	0	0	0	0	
9_8	268	0	0	0	0	0	0	
9_8	269	0	0	0	0	0	0	
9_8	270	0	0	0	0	0	0	
9_8	271	0	0	0	0	0	0	
9_8	272	1	0	0	0	0	0	
9_8	287	1	0	0	0	0	0	
9_8	288	0	0	0	0	0	0	
9_8	289	0	0	0	0	0	0	
9_8	290	0	0	0	0	0	0	
9_8	291	0	0	0	0	0	0	
9_8	292	1	0	0	0	0	0	
9_8	307	1	0	0	0	0	0	
9_8	308	0	0	0	1	0	0	
9_8	309	0	0	0	0	0	0	
9_8	310	0	2	55001	0	0	0	
9_8	311	1	0	0	0	0	0	
9_8	329	1	0	0	0	0	0	
9_8	330	1	0	0	0	0	0	
9_8	331	1	0	0	0	0	0	
9_9	10	1	1	16004	0	0	0	
9_9	11	1	0	0	0	0	0	
9_9	12	0	0	0	0	0	0	
9_9	30	0	0	0	0	0	0	
9_9	31	0	0	0	0	0	0	
9_9	32	0	0	0	0	0	0	
9_9	33	1	0	0	0	0	0	
9_9	34	0	1	17003	0	0	0	
9_9	50	0	0	0	0	0	0	
9_9	51	0	0	0	0	0	0	
9_9	52	0	0	0	0	0	0	
9_9	53	0	0	0	0	0	0	
9_9	54	0	2	53004	0	0	0	
9_9	55	1	0	0	0	0	0	
9_9	63	0	0	0	1	0	0	
9_9	64	0	0	0	1	0	0	
9_9	65	0	0	0	0	0	0	
9_9	66	1	0	0	0	0	0	
9_9	67	1	0	0	0	0	0	
9_9	68	1	0	0	0	0	0	
9_9	69	0	0	0	0	0	0	
9_9	70	0	0	0	0	0	0	
9_9	71	0	0	0	0	0	0	
9_9	72	0	0	0	0	0	0	
9_9	73	0	0	0	0	0	0	
9_9	74	0	0	0	0	0	0	
9_9	75	0	0	0	0	0	0	
9_9	82	0	0	0	1	0	0	
9_9	83	0	0	0	1	0	0	
9_9	84	0	0	0	1	0	0	
9_9	85	0	0	0	0	0	0	
9_9	86	0	0	0	0	0	0	
9_9	87	0	0	0	0	0	0	
9_9	88	0	1	16004	0	0	0	
9_9	89	0	0	0	1	0	0	
9_9	90	0	0	0	0	0	0	
9_9	91	0	0	0	0	0	0	
9_9	92	0	0	0	0	0	0	
9_9	93	0	0	0	0	0	0	
9_9	95	0	0	0	0	0	0	
9_9	96	0	0	0	0	0	0	
9_9	97	1	0	0	0	0	0	
9_9	98	1	0	0	0	0	0	
9_9	102	0	0	0	0	0	0	
9_9	103	0	0	0	0	0	0	
9_9	104	0	0	0	0	0	0	
9_9	105	0	0	0	0	0	0	
9_9	106	0	0	0	0	0	0	
9_9	107	0	0	0	0	0	0	
9_9	108	0	0	0	0	0	0	
9_9	109	0	0	0	0	0	0	
9_9	110	0	2	53103	0	0	0	
9_9	111	0	0	0	0	0	0	
9_9	112	0	0	0	0	0	0	
9_9	113	0	0	0	0	0	0	
9_9	114	0	0	0	0	0	0	
9_9	115	0	0	0	0	0	0	
9_9	116	0	0	0	0	0	0	
9_9	117	0	0	0	0	0	0	
9_9	118	0	0	0	1	0	0	
9_9	121	1	0	0	0	0	0	
9_9	122	0	0	0	1	0	0	
9_9	123	0	0	0	0	0	0	
9_9	124	0	0	0	0	0	0	
9_9	125	0	0	0	0	0	0	
9_9	126	0	0	0	0	0	0	
9_9	127	0	0	0	0	0	0	
9_9	128	0	0	0	0	0	0	
9_9	129	0	0	0	0	0	0	
9_9	130	0	0	0	0	0	0	
9_9	131	0	0	0	0	0	0	
9_9	132	0	0	0	0	0	0	
9_9	133	0	0	0	0	0	0	
9_9	134	0	0	0	0	0	0	
9_9	135	0	0	0	0	0	0	
9_9	136	0	0	0	0	0	0	
9_9	137	0	1	16004	0	0	0	
9_9	138	0	0	0	0	0	0	
9_9	141	1	0	0	0	0	0	
9_9	142	0	0	0	0	0	0	
9_9	143	0	0	0	0	0	0	
9_9	144	0	0	0	0	0	0	
9_9	145	0	0	0	0	0	0	
9_9	146	0	2	52007	0	0	0	
9_9	147	0	0	0	0	0	0	
9_9	148	0	0	0	0	0	0	
9_9	149	0	0	0	0	0	0	
9_9	150	0	0	0	0	0	0	
9_9	151	0	0	0	1	0	0	
9_9	154	0	0	0	0	0	0	
9_9	155	0	1	17003	0	0	0	
9_9	156	0	0	0	0	0	0	
9_9	157	0	2	55001	0	0	0	
9_9	158	0	0	0	0	0	0	
9_9	161	0	0	0	1	0	0	
9_9	162	0	0	0	0	0	0	
9_9	163	0	0	0	0	0	0	
9_9	164	0	0	0	0	0	0	
9_9	165	0	0	0	1	0	0	
9_9	166	0	0	0	0	0	0	
9_9	167	0	0	0	0	0	0	
9_9	168	0	0	0	0	0	0	
9_9	169	0	3	37003	0	5	4	
9_9	170	0	3	37003	0	5	4	
9_9	171	0	0	0	0	0	0	
9_9	174	0	0	0	0	0	0	
9_9	175	0	0	0	0	0	0	
9_9	176	0	0	0	1	0	0	
9_9	181	1	0	0	0	0	0	
9_9	182	0	0	0	0	0	0	
9_9	183	0	0	0	0	0	0	
9_9	184	0	0	0	0	0	0	
9_9	185	0	0	0	1	0	0	
9_9	187	0	2	53201	0	0	0	
9_9	188	0	0	0	0	0	0	
9_9	189	0	0	0	0	0	0	
9_9	190	0	0	0	0	0	0	
9_9	191	0	2	59005	0	0	0	
9_9	194	0	0	0	0	0	0	
9_9	195	0	0	0	0	0	0	
9_9	202	0	3	72102	0	5	4	
9_9	203	0	0	0	0	0	0	
9_9	207	0	3	41003	0	5	4	
9_9	208	0	3	38003	0	5	4	
9_9	209	0	0	0	0	0	0	
9_9	210	0	2	56004	0	0	0	
9_9	214	0	0	0	0	0	0	
9_9	215	1	0	0	0	0	0	
9_9	222	0	0	0	1	0	0	
9_9	223	0	0	0	0	0	0	
9_9	225	0	3	36003	0	5	4	
9_9	226	0	3	36003	0	5	4	
9_9	227	0	3	36004	0	5	4	
9_9	228	0	3	70002	0	5	4	
9_9	229	0	3	41003	0	5	4	
9_9	230	0	0	0	0	0	0	
9_9	231	0	0	0	1	0	0	
9_9	245	0	3	36003	0	5	4	
9_9	246	0	2	51008	0	0	0	
9_9	247	0	3	36004	0	5	4	
9_9	248	0	0	0	1	0	0	
9_9	249	0	2	54002	0	0	0	
9_9	250	0	3	38003	0	5	4	
9_9	251	0	0	0	0	0	0	
9_9	252	0	0	0	0	0	0	
9_9	265	0	3	36003	0	5	4	
9_9	266	0	3	36003	0	5	4	
9_9	267	0	3	36004	0	5	4	
9_9	268	0	3	71103	0	5	4	
9_9	269	0	0	0	0	0	0	
9_9	270	0	0	0	0	0	0	
9_9	271	0	0	0	0	0	0	
9_9	272	0	0	0	0	0	0	
9_9	287	0	0	0	0	0	0	
9_9	288	0	1	18008	0	0	0	
9_9	289	0	0	0	0	0	0	
9_9	290	0	0	0	0	0	0	
9_9	291	0	0	0	0	0	0	
9_9	292	0	0	0	0	0	0	
9_9	307	0	0	0	0	0	0	
9_9	308	0	0	0	1	0	0	
9_9	309	0	0	0	0	0	0	
9_9	310	0	0	0	0	0	0	
9_9	311	0	0	0	0	0	0	
9_9	329	0	0	0	0	0	0	
9_9	330	0	0	0	0	0	0	
9_9	331	0	0	0	0	0	0	
9_10	10	1	0	0	0	0	0	
9_10	11	1	0	0	0	0	0	
9_10	12	0	0	0	0	0	0	
9_10	30	0	0	0	0	0	0	
9_10	31	0	1	17002	0	0	0	
9_10	32	0	0	0	0	0	0	
9_10	33	1	0	0	0	0	0	
9_10	34	0	0	0	0	0	0	
9_10	50	0	0	0	0	0	0	
9_10	51	0	0	0	0	0	0	
9_10	52	0	0	0	0	0	0	
9_10	53	0	0	0	0	0	0	
9_10	54	0	0	0	0	0	0	
9_10	55	1	0	0	0	0	0	
9_10	63	0	0	0	1	0	0	
9_10	64	0	0	0	1	0	0	
9_10	65	0	0	0	0	0	0	
9_10	66	0	0	0	0	0	0	
9_10	67	0	0	0	0	0	0	
9_10	68	0	0	0	0	0	0	
9_10	69	0	0	0	0	0	0	
9_10	70	0	0	0	0	0	0	
9_10	71	0	0	0	0	0	0	
9_10	72	0	0	0	0	0	0	
9_10	73	0	0	0	0	0	0	
9_10	74	0	0	0	0	0	0	
9_10	75	0	0	0	0	0	0	
9_10	82	0	0	0	1	0	0	
9_10	83	0	0	0	1	0	0	
9_10	84	0	0	0	1	0	0	
9_10	85	0	3	36002	0	5	4	
9_10	86	0	3	36002	0	5	4	
9_10	87	0	3	41003	0	5	4	
9_10	88	0	0	0	0	0	0	
9_10	89	0	0	0	1	0	0	
9_10	90	0	2	54002	0	0	0	
9_10	91	0	0	0	0	0	0	
9_10	92	0	0	0	0	0	0	
9_10	93	0	0	0	0	0	0	
9_10	95	0	0	0	0	0	0	
9_10	96	0	1	16003	0	0	0	
9_10	97	1	0	0	0	0	0	
9_10	98	1	0	0	0	0	0	
9_10	102	0	0	0	0	0	0	
9_10	103	0	2	52007	0	0	0	
9_10	104	0	2	53004	0	0	0	
9_10	105	0	0	0	0	0	0	
9_10	106	0	3	36002	0	5	4	
9_10	107	0	0	0	0	0	0	
9_10	108	0	3	38003	0	5	4	
9_10	109	0	0	0	0	0	0	
9_10	110	0	1	16006	0	0	0	
9_10	111	0	0	0	0	0	0	
9_10	112	0	3	37003	0	5	4	
9_10	113	0	0	0	0	0	0	
9_10	114	0	0	0	0	0	0	
9_10	115	0	0	0	0	0	0	
9_10	116	0	0	0	0	0	0	
9_10	117	0	0	0	0	0	0	
9_10	118	0	0	0	1	0	0	
9_10	121	0	0	0	0	0	0	
9_10	122	0	0	0	1	0	0	
9_10	123	0	2	51008	0	0	0	
9_10	124	0	0	0	0	0	0	
9_10	125	0	3	70002	0	5	4	
9_10	126	0	3	36002	0	5	4	
9_10	127	0	1	17005	0	0	0	
9_10	128	0	1	18006	0	0	0	
9_10	129	0	3	38003	0	5	4	
9_10	130	0	0	0	0	0	0	
9_10	131	0	0	0	0	0	0	
9_10	132	0	0	0	0	0	0	
9_10	133	0	0	0	0	0	0	
9_10	134	0	0	0	0	0	0	
9_10	135	0	3	72102	0	5	4	
9_10	136	0	0	0	0	0	0	
9_10	137	0	0	0	0	0	0	
9_10	138	1	0	0	0	0	0	
9_10	141	0	2	53103	0	0	0	
9_10	142	0	0	0	0	0	0	
9_10	143	0	0	0	0	0	0	
9_10	144	0	3	71103	0	5	4	
9_10	145	0	0	0	0	0	0	
9_10	146	0	3	36002	0	5	4	
9_10	147	0	2	56004	0	0	0	
9_10	148	0	3	40003	0	5	4	
9_10	149	0	0	0	0	0	0	
9_10	150	0	0	0	0	0	0	
9_10	151	0	0	0	1	0	0	
9_10	154	0	0	0	0	0	0	
9_10	155	0	0	0	0	0	0	
9_10	156	0	2	55001	0	0	0	
9_10	157	0	0	0	0	0	0	
9_10	158	1	0	0	0	0	0	
9_10	161	0	0	0	1	0	0	
9_10	162	0	0	0	0	0	0	
9_10	163	0	1	16004	0	0	0	
9_10	164	0	0	0	0	0	0	
9_10	165	0	0	0	1	0	0	
9_10	166	0	3	36002	0	5	4	
9_10	167	0	0	0	0	0	0	
9_10	168	0	3	37003	0	5	4	
9_10	169	0	0	0	0	0	0	
9_10	170	0	0	0	0	0	0	
9_10	171	0	0	0	0	0	0	
9_10	174	0	0	0	0	0	0	
9_10	175	0	0	0	0	0	0	
9_10	176	0	0	0	1	0	0	
9_10	181	0	3	36002	0	5	4	
9_10	182	0	3	36002	0	5	4	
9_10	183	0	3	36002	0	5	4	
9_10	184	0	3	36002	0	5	4	
9_10	185	0	0	0	1	0	0	
9_10	187	0	0	0	0	0	0	
9_10	188	0	0	0	0	0	0	
9_10	189	0	0	0	0	0	0	
9_10	190	0	2	53201	0	0	0	
9_10	191	0	2	59005	0	0	0	
9_10	194	1	0	0	0	0	0	
9_10	195	1	0	0	0	0	0	
9_10	202	1	0	0	0	0	0	
9_10	203	1	0	0	0	0	0	
9_10	207	0	0	0	0	0	0	
9_10	208	0	0	0	0	0	0	
9_10	209	0	0	0	0	0	0	
9_10	210	0	0	0	0	0	0	
9_10	214	0	0	0	0	0	0	
9_10	215	1	0	0	0	0	0	
9_10	222	0	0	0	1	0	0	
9_10	223	1	0	0	0	0	0	
9_10	225	1	0	0	0	0	0	
9_10	226	0	0	0	0	0	0	
9_10	227	0	0	0	0	0	0	
9_10	228	0	0	0	0	0	0	
9_10	229	0	0	0	0	0	0	
9_10	230	0	0	0	0	0	0	
9_10	231	0	0	0	1	0	0	
9_10	245	1	0	0	0	0	0	
9_10	246	0	0	0	0	0	0	
9_10	247	0	0	0	0	0	0	
9_10	248	0	0	0	1	0	0	
9_10	249	0	0	0	0	0	0	
9_10	250	0	0	0	0	0	0	
9_10	251	0	0	0	0	0	0	
9_10	252	1	0	0	0	0	0	
9_10	265	0	0	0	0	0	0	
9_10	266	1	0	0	0	0	0	
9_10	267	0	0	0	0	0	0	
9_10	268	0	0	0	0	0	0	
9_10	269	0	0	0	0	0	0	
9_10	270	0	1	17003	0	0	0	
9_10	271	0	0	0	0	0	0	
9_10	272	1	0	0	0	0	0	
9_10	287	1	0	0	0	0	0	
9_10	288	0	0	0	0	0	0	
9_10	289	0	0	0	0	0	0	
9_10	290	0	0	0	0	0	0	
9_10	291	0	0	0	0	0	0	
9_10	292	1	0	0	0	0	0	
9_10	307	0	0	0	0	0	0	
9_10	308	0	0	0	1	0	0	
9_10	309	0	0	0	0	0	0	
9_10	310	0	0	0	0	0	0	
9_10	311	0	0	0	0	0	0	
9_10	329	1	0	0	0	0	0	
9_10	330	1	0	0	0	0	0	
9_10	331	1	0	0	0	0	0	
10_1	6	0	0	0	0	0	0	
10_1	7	0	0	0	0	0	0	
10_1	8	0	0	0	0	0	0	
10_1	24	0	0	0	0	0	0	
10_1	25	0	0	0	0	0	0	
10_1	26	0	0	0	0	0	0	
10_1	27	0	0	0	0	0	0	
10_1	28	0	0	0	0	0	0	
10_1	29	0	0	0	0	0	0	
10_1	43	0	0	0	0	0	0	
10_1	44	0	0	0	0	0	0	
10_1	45	0	2	51009	0	0	0	
10_1	46	0	0	0	0	0	0	
10_1	47	0	0	0	0	0	0	
10_1	48	0	0	0	0	0	0	
10_1	49	0	0	0	0	0	0	
10_1	64	0	0	0	0	0	0	
10_1	65	0	0	0	0	0	0	
10_1	66	0	3	70003	0	6	5	
10_1	67	0	0	0	0	0	0	
10_1	68	0	2	53103	0	0	0	
10_1	69	0	0	0	0	0	0	
10_1	83	0	3	72103	0	6	5	
10_1	84	0	3	37003	0	0	0	
10_1	85	0	3	37003	0	0	0	
10_1	86	0	3	38003	0	0	0	
10_1	87	0	3	38003	0	0	0	
10_1	88	0	0	0	0	0	0	
10_1	89	0	3	36003	0	0	0	
10_1	90	0	0	0	0	0	0	
10_1	91	0	0	0	1	0	0	
10_1	92	0	0	0	1	0	0	
10_1	103	0	0	0	0	0	0	
10_1	104	0	2	53004	0	0	0	
10_1	105	0	0	0	0	0	0	
10_1	106	0	3	71104	0	6	5	
10_1	107	0	0	0	0	0	0	
10_1	108	0	0	0	0	0	0	
10_1	109	0	3	36003	0	0	0	
10_1	110	0	2	55001	0	0	0	
10_1	111	0	0	0	0	0	0	
10_1	112	0	0	0	0	0	0	
10_1	113	1	1	18007	0	0	0	
10_1	114	0	1	18007	0	0	0	
10_1	123	0	3	36003	0	0	0	
10_1	124	0	3	36003	0	0	0	
10_1	125	0	3	36003	0	0	0	
10_1	126	0	3	36003	0	0	0	
10_1	127	0	3	36003	0	0	0	
10_1	128	0	3	36003	0	0	0	
10_1	129	0	3	36003	0	0	0	
10_1	130	0	0	0	0	0	0	
10_1	131	0	0	0	0	0	0	
10_1	132	0	0	0	0	0	0	
10_1	133	0	1	17004	0	0	0	
10_1	134	0	0	0	0	0	0	
10_1	135	1	0	0	0	0	0	
10_1	143	0	0	0	0	0	0	
10_1	144	0	0	0	0	0	0	
10_1	145	0	2	54002	0	0	0	
10_1	146	0	3	45003	0	0	0	
10_1	147	0	1	18008	0	0	0	
10_1	148	0	3	45003	0	0	0	
10_1	149	0	0	0	0	0	0	
10_1	150	0	2	53202	0	0	0	
10_1	151	0	0	0	0	0	0	
10_1	152	0	0	0	0	0	0	
10_1	153	0	1	18008	0	0	0	
10_1	154	0	0	0	0	0	0	
10_1	155	0	1	17004	0	0	0	
10_1	162	0	0	0	1	0	0	
10_1	163	0	0	0	1	0	0	
10_1	164	0	0	0	1	0	0	
10_1	165	0	0	0	0	0	0	
10_1	166	0	0	0	0	0	0	
10_1	167	0	0	0	0	0	0	
10_1	168	0	2	52007	0	0	0	
10_1	169	0	3	41003	0	0	0	
10_1	170	0	3	41003	0	0	0	
10_1	171	0	0	0	0	0	0	
10_1	172	0	0	0	0	0	0	
10_1	173	0	1	17004	0	0	0	
10_1	175	0	0	0	0	0	0	
10_1	176	1	0	0	0	0	0	
10_1	177	1	0	0	0	0	0	
10_1	178	1	0	0	0	0	0	
10_1	182	0	1	17003	0	0	0	
10_1	183	0	0	0	0	0	0	
10_1	184	0	0	0	0	0	0	
10_1	185	0	2	56005	0	0	0	
10_1	186	0	0	0	0	0	0	
10_1	187	0	0	0	0	0	0	
10_1	188	0	0	0	0	0	0	
10_1	189	0	0	0	0	0	0	
10_1	190	0	2	53301	0	0	0	
10_1	191	0	0	0	0	0	0	
10_1	192	0	0	0	0	0	0	
10_1	193	0	0	0	0	0	0	
10_1	194	0	0	0	0	0	0	
10_1	195	0	0	0	0	0	0	
10_1	196	0	1	16004	0	0	0	
10_1	197	0	0	0	0	0	0	
10_1	198	0	0	0	0	0	0	
10_1	201	1	0	0	0	0	0	
10_1	202	0	0	0	0	0	0	
10_1	203	0	0	0	0	0	0	
10_1	204	0	0	0	0	0	0	
